property_id,canonical_address,city,state,zip,parcel_id,latitude,longitude,current_owner_name,current_taxpayer_name,official_property_name,official_listed_address,is_official_mpha_listing,property_type,estimated_unit_count,unit_count_source,unit_count_confidence,unit_count_notes,ward,neighborhood,community,police_precinct,police_sector,current_status,confidence_level,confidence_score,public_notes,first_seen_date,last_seen_date,is_current,detail_url_slug
parcel-2402824120031,5404 27TH AVE S,Minneapolis,MN,55417,2402824120031,44.905062983534016,-93.23395035239214,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 11,Wenonah,Nokomis,Precinct 3,Sector 3,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,5404-27th-ave-s-2402824120031
parcel-1902823110005,5416 46TH AVE S,Minneapolis,MN,55417,1902823110005,44.904814636605025,-93.20795906434152,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 12,Morris Park,Nokomis,Precinct 3,Sector 3,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,5416-46th-ave-s-1902823110005
parcel-2102824210041,5425 JAMES AVE S,Minneapolis,MN,55419,2102824210041,44.90413083700684,-93.3006552252546,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 13,Kenny,Southwest,Precinct 5,Sector 3,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,5425-james-ave-s-2102824210041
parcel-2102824110077,5433 COLFAX AVE S,Minneapolis,MN,55419,2102824110077,44.90401120581805,-93.2917311373687,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 13,Kenny,Southwest,Precinct 5,Sector 3,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,5433-colfax-ave-s-2102824110077
parcel-2402824120193,5529 26TH AVE S,Minneapolis,MN,55417,2402824120193,44.90259190840143,-93.23451510950295,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 11,Wenonah,Nokomis,Precinct 3,Sector 3,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,5529-26th-ave-s-2402824120193
parcel-2202824120105,5548 1ST AVE S,Minneapolis,MN,55419,2202824120105,44.90189037228516,-93.27714522314774,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 11,Windom,Southwest,Precinct 5,Sector 3,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,5548-1st-ave-s-2202824120105
parcel-1902823110158,5548 44TH AVE S,Minneapolis,MN,55417,1902823110158,44.90214763268807,-93.21052434618602,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 12,Morris Park,Nokomis,Precinct 3,Sector 3,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,5548-44th-ave-s-1902823110158
parcel-2102924420020,555 GIRARD TERR,Minneapolis,MN,55405,2102924420020,44.983522605162,-93.29522635948537,MPLS PUBLIC HOUSING AUTHORITY MPHA,Mpls Public Housing Auth,,,False,VACANT LAND - INDUSTRIAL,0,property_type_inference,inferred_zero,Property type indicates vacant land; unit count inferred as 0.,Ward 5,Harrison,Near North,Precinct 4,,Current public housing owner or taxpayer match in parcel records,likely,0.65,MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match.,2023-01-01,2026-01-14,True,555-girard-terr-2102924420020
parcel-2202824120095,5556 STEVENS AVE,Minneapolis,MN,55419,2202824120095,44.901666592473504,-93.2758753893449,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 11,Windom,Southwest,Precinct 5,Sector 3,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,5556-stevens-ave-2202824120095
parcel-1902823120114,5557 41ST AVE S,Minneapolis,MN,55417,1902823120114,44.90192674384938,-93.21362933294253,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 12,Morris Park,Nokomis,Precinct 3,Sector 3,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,5557-41st-ave-s-1902823120114
parcel-1902823140092,5612 43RD AVE S,Minneapolis,MN,55417,1902823140092,44.901321727604326,-93.21181125491529,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 12,Morris Park,Nokomis,Precinct 3,Sector 3,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,5612-43rd-ave-s-1902823140092
parcel-1902823240204,5633 34TH AVE S,Minneapolis,MN,55417,1902823240204,44.90075569581916,-93.22257224972029,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,APARTMENT,6,minneapolis_assessing_total_units,reported,Unit count reported by minneapolis assessing total units.,Ward 12,Morris Park,Nokomis,Precinct 3,Sector 3,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,5633-34th-ave-s-1902823240204
parcel-1902823140018,5645 45TH AVE S,Minneapolis,MN,55417,1902823140018,44.90044241557032,-93.20854617099558,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 12,Morris Park,Nokomis,Precinct 3,Sector 3,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,5645-45th-ave-s-1902823140018
parcel-2202824240200,5656 BLAISDELL AVE,Minneapolis,MN,55419,2202824240200,44.899860941575476,-93.27970635865479,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 11,Windom,Southwest,Precinct 5,Sector 3,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,5656-blaisdell-ave-2202824240200
parcel-2902924110223,57 SHERIDAN AVE S,Minneapolis,MN,55405,2902924110223,44.9754936658018,-93.31181756706047,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 7,Bryn - Mawr,Calhoun Isle,Precinct 4,,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,57-sheridan-ave-s-2902924110223
parcel-2102824230171,5736 LOGAN AVE S,Minneapolis,MN,55419,2102824230171,44.898590724889,-93.30394684156967,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 13,Armatage,Southwest,Precinct 5,Sector 3,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,5736-logan-ave-s-2102824230171
parcel-1902823240119,5745 36TH AVE S,Minneapolis,MN,55417,1902823240119,44.89863416996017,-93.22004123254528,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 12,Morris Park,Nokomis,Precinct 3,Sector 3,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,5745-36th-ave-s-1902823240119
parcel-1902823240139,5757 34TH AVE S,Minneapolis,MN,55417,1902823240139,44.89826438663214,-93.22259310072496,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 2 UNITS,2,building_use_inference,inferred,Building use indicates a duplex; unit count inferred as 2.,Ward 12,Morris Park,Nokomis,Precinct 3,Sector 3,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,5757-34th-ave-s-1902823240139
parcel-0202924120032,579 36 1/2 AVE NE,Minneapolis,MN,55418,0202924120032,45.03489335007178,-93.25704818119364,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 1,Columbia Park,Northeast,Precinct 2,,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,579-36-1-2-ave-ne-0202924120032
parcel-1902823410034,5812 45TH AVE S,Minneapolis,MN,55417,1902823410034,44.89766611354832,-93.20930669884507,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 12,Morris Park,Nokomis,Precinct 3,Sector 3,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,5812-45th-ave-s-1902823410034
parcel-2102824410030,5813 BRYANT AVE S,Minneapolis,MN,55419,2102824410030,44.89722273194475,-93.29059594961923,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 13,Kenny,Southwest,Precinct 5,Sector 3,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,5813-bryant-ave-s-2102824410030
parcel-2102824320034,5817 PENN AVE S,Minneapolis,MN,55419,2102824320034,44.89722126760869,-93.30830499190915,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 13,Armatage,Southwest,Precinct 5,Sector 3,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,5817-penn-ave-s-2102824320034
parcel-2102824410013,5820 LYNDALE AVE S,Minneapolis,MN,55419,2102824410013,44.89699992591588,-93.2887346889818,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 2 UNITS,2,building_use_inference,inferred,Building use indicates a duplex; unit count inferred as 2.,Ward 11,Windom,Southwest,Precinct 5,Sector 3,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,5820-lyndale-ave-s-2102824410013
parcel-2302824310088,5821 11TH AVE S,Minneapolis,MN,55417,2302824310088,44.897088999756456,-93.25873353015149,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 11,Diamond Lake,Nokomis,Precinct 3,Sector 3,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,5821-11th-ave-s-2302824310088
parcel-2102824410014,5824 LYNDALE AVE S,Minneapolis,MN,55419,2102824410014,44.89686138391272,-93.2887355378181,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 2 UNITS,2,building_use_inference,inferred,Building use indicates a duplex; unit count inferred as 2.,Ward 11,Windom,Southwest,Precinct 5,Sector 3,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,5824-lyndale-ave-s-2102824410014
parcel-2002824420037,5840 UPTON AVE S,Minneapolis,MN,55410,2002824420037,44.89671187263177,-93.31538453390476,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 13,Armatage,Southwest,Precinct 5,Sector 3,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,5840-upton-ave-s-2002824420037
parcel-2102824310068,5845 LOGAN AVE S,Minneapolis,MN,55419,2102824310068,44.8965661150043,-93.30310284732307,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 13,Kenny,Southwest,Precinct 5,Sector 3,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,5845-logan-ave-s-2102824310068
parcel-2302824420039,5933 13TH AVE S,Minneapolis,MN,55417,2302824420039,44.89488152153776,-93.25624947923312,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 11,Diamond Lake,Nokomis,Precinct 3,Sector 3,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,5933-13th-ave-s-2302824420039
parcel-2102824320047,5945 PENN AVE S,Minneapolis,MN,55419,2102824320047,44.895206617523854,-93.30829924220706,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 13,Armatage,Southwest,Precinct 5,Sector 3,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,5945-penn-ave-s-2102824320047
parcel-1502924320127,600 18TH AVE N,Minneapolis,MN,55411,1502924320127,44.99773763088137,-93.28674753811342,MPLS PUBLIC HOUSING AUTHORITY MPHA,Mpls Public Housing Auth,Lyndale Manor,600 North 18th Avenue,True,High-Rise,239,mpha_portfolio,reported,Unit count reported by mpha portfolio.,Ward 5,Near - North,Near North,Precinct 4,,Official MPHA portfolio listing; Current public housing owner or taxpayer match in parcel records,confirmed,1.0,MPHA's public properties page lists Lyndale Manor at 600 North 18th Avenue. MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match.,2023-01-01,2026-06-03,True,600-18th-ave-n-1502924320127
parcel-2102824430045,6000 EMERSON AVE S,Minneapolis,MN,55419,2102824430045,44.89419209454749,-93.29504202086981,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 13,Kenny,Southwest,Precinct 5,Sector 3,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,6000-emerson-ave-s-2102824430045
parcel-3002923310005,601 27TH AVE SE,Minneapolis,MN,55414,3002923310005,44.96979610024099,-93.22013293026929,MPLS PUBLIC HOUSING AUTHORITY MPHA,Mpls Public Housing Auth,,,False,VACANT LAND - APARTMENT,0,property_type_inference,inferred_zero,Property type indicates vacant land; unit count inferred as 0.,Ward 2,Prospect Park - East River Road,University,Precinct 2,Sector 1,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,601-27th-ave-se-3002923310005
parcel-2202824440044,6044 5TH AVE S,Minneapolis,MN,55419,2202824440044,44.892947245466864,-93.26944586639503,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 11,Diamond Lake,Nokomis,Precinct 3,Sector 3,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,6044-5th-ave-s-2202824440044
parcel-3002923310004,61 ST MARYS AVE,Minneapolis,MN,55414,3002923310004,44.96932127654609,-93.21845886806952,MPLS PUBLIC HOUSING AUTHORITY MPHA,Mpls Public Housing Auth,,,False,APARTMENT,8,minneapolis_assessing_total_units,reported,Unit count reported by minneapolis assessing total units.,Ward 2,Prospect Park - East River Road,University,Precinct 2,Sector 1,Current public housing owner or taxpayer match in parcel records,likely,0.65,MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match.,2023-01-01,2026-01-14,True,61-st-marys-ave-3002923310004
parcel-1402924410145,611 QUINCY ST,Minneapolis,MN,55413,1402924410145,44.99549716418013,-93.25080310380343,MPLS PUBLIC HOUSING AUTHORITY MPHA,Mpls Public Housing Auth,,,False,VACANT LAND - APARTMENT,0,property_type_inference,inferred_zero,Property type indicates vacant land; unit count inferred as 0.,Ward 3,St. Anthony East,Northeast,Precinct 2,Sector 1,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,611-quincy-st-1402924410145
parcel-2002824440129,6124 PENN AVE S,Minneapolis,MN,55419,2002824440129,44.891616545446254,-93.3090257971396,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 2 UNITS,2,building_use_inference,inferred,Building use indicates a duplex; unit count inferred as 2.,Ward 13,Armatage,Southwest,Precinct 5,Sector 3,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,6124-penn-ave-s-2002824440129
parcel-2102824330165,6130 OLIVER AVE S,Minneapolis,MN,55419,2102824330165,44.89135655235991,-93.30772905597117,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 13,Armatage,Southwest,Precinct 5,Sector 3,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,6130-oliver-ave-s-2102824330165
parcel-2202824440128,6132 4TH AVE S,Minneapolis,MN,55419,2202824440128,44.891481028244876,-93.27077410263612,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 11,Diamond Lake,Nokomis,Precinct 3,Sector 3,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,6132-4th-ave-s-2202824440128
parcel-2002824430129,6132 THOMAS AVE S,Minneapolis,MN,55410,2002824430129,44.89141602248175,-93.31408925469137,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 13,Armatage,Southwest,Precinct 5,Sector 3,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,6132-thomas-ave-s-2002824430129
parcel-2102924230012,616 MORGAN AVE N,Minneapolis,MN,55411,2102924230012,44.984911148898256,-93.30414275958857,MPLS PUBLIC HOUSING AUTHORITY MPHA,Community Housing Resources,,,False,RESIDENTIAL 1 UNIT,1,building_use_inference,inferred,Building use indicates a single-family house; unit count inferred as 1.,Ward 5,Near - North,Near North,Precinct 4,,Current public housing ownership match in Minneapolis assessing records; Current public housing owner or taxpayer match in parcel records,likely,1.0,"MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match. Minneapolis assessing records show public housing owner or taxpayer evidence for 2023, 2024, 2025.",2023-01-01,2026-01-14,True,616-morgan-ave-n-2102924230012
parcel-1402924310011,616 WASHINGTON ST NE,Minneapolis,MN,55413,1402924310011,44.995979395067074,-93.25785890238598,MPLS PUBLIC HOUSING AUTHORITY MPHA,Mpls Public Housing Auth,Alice M. Geronsin Apartments,616 Washington Street Northeast,True,High-Rise,35,mpha_portfolio,reported,Unit count reported by mpha portfolio.,Ward 3,St. Anthony West,Northeast,Precinct 2,Sector 1,Official MPHA portfolio listing; Current public housing owner or taxpayer match in parcel records,confirmed,1.0,MPHA's public properties page lists Alice M. Geronsin Apartments at 616 Washington Street Northeast. MetroGIS/Hennepin parcel data contains a public housing owner or taxpayer-name match.,2023-01-01,2026-06-03,True,616-washington-st-ne-1402924310011
